f_power,dz,pos_jitter,c550,omega,eta,blue__misfit,blue__level,blue__pattern,green__misfit,green__level,green__pattern,red__misfit,red__level,red__pattern,par__misfit,par__level,par__pattern
0.7,1.5,1.3333333333333333,1.2,0.95,-0.33333333333333326,1.7037031143623722,1.698902597786145,0.819561048530004,1.7374398850782422,1.7136078274012887,1.2001989188505178,2.9494541042423776,1.9466581299731325,1.8041851853805473,1.7709747419482962,1.7677840403174445,1.0063162240421053
0.7,1.5,1.3333333333333333,1.2,0.95,2.0,1.1052476329310341,1.1050427944536594,0.9915203605092208,1.9690173876116988,1.9670066778152315,1.1966041328699215,2.707731873071343,1.9693496329825104,1.87134013032687,1.4208326145130497,1.418060197043353,0.9897774331494553
0.7,-0.16666666666666652,1.3333333333333333,1.2,0.95,2.0,0.9318044983149361,0.9283096843813108,0.737821189981757,1.7915195162716362,1.790898930484341,1.3408955510469611,3.1878860882451203,-0.02120142288189153,4.753374331521754,1.2750966845465042,1.273498016827323,1.000796549244501
0.7,-0.16666666666666652,0.0,1.2,0.95,2.0,1.0497410517266694,1.0431599258192294,0.9662119050395395,1.526824228157616,1.5210599739910258,1.4978791004841556,2.9492336149317757,2.332336675506097,1.2106922164715146,1.221077885734831,1.2104175555897116,1.0741016138636628
1.3,0.6666666666666665,1.3333333333333333,0.5,0.8166666666666667,2.0,1.5668693244630456,1.5634960974868524,0.7922560320668435,1.890251099145274,1.8849135494510376,1.080617900578229,3.0369088499401813,2.9806621821971646,0.8662279341169081,1.6429638069770285,1.6387816281029184,0.9032725062390571
1.3,0.6666666666666665,1.3333333333333333,0.5,0.55,2.0,0.749591752613829,0.5280899514437429,0.8778861900748748,1.4963409161582664,1.264414652612756,0.9601903432465786,2.259836969180687,2.171139176512849,1.0781142128209869,0.9854523771962863,0.9816405265668566,0.8694880703815323
1.3,0.6666666666666665,1.3333333333333333,1.2,0.55,2.0,1.2614300207832454,-1.2609989265201864,1.0664448517443101,1.079117638119091,-0.38745559422670045,1.5588255680594907,3.281607609920973,-2.9275857336923528,4.050631630198727,1.0961249633118029,-0.7994905481227085,1.240380182314915
1.3,0.6666666666666665,0.0,1.2,0.55,2.0,1.4109540729413794,-1.410693660873406,1.1540556762879297,1.0201532753787976,-0.19325582557719645,1.600998805682257,2.0620092654763296,-0.2027177801205368,3.352373983369145,0.9224051350927116,-0.7132699591006383,1.2295053192521739
1.3,-1.0,0.0,1.2,0.55,2.0,2.2262111538196763,-2.2257181405593762,1.1662960182227031,0.9610197125044095,-0.7938625926402028,0.9158255264892387,2.902222330033954,-2.8663467887184133,4.993210388759183,1.2912981634292986,-1.2912981551512428,0.865037120402957
1.3,-1.0,0.0,1.2,0.55,-0.33333333333333326,0.8882487734206767,-0.706873570758353,1.1978586978492665,1.0623322865659628,-0.9297861966191485,1.4396422800283164,4.314147898744707,-4.314050203757482,0.9553461037837723,0.9477263305289683,-0.8060728979083333,1.2611909564174597
